CONFORMED-NAME	SIC	CIK	YEAR
MARCUS CORP-11	7011	62234	2011
Inova Technology Inc.-11	7389	1088211	2011
MMEX Mining Corp-11	7819	1440799	2011
BROADRIDGE FINANCIAL SOLUTIONS, INC.-11	7389	1383312	2011
GENERAL METALS CORP-11	7389	1060910	2011
Nevaeh Enterprises Ltd.-11	7372	1372167	2011
OPEN TEXT CORP-11	7373	1002638	2011
Dot VN, Inc.-11	7370	1412130	2011
APPIPHANY TECHNOLOGIES HOLDINGS CORP-11	7371	1490054	2011
VGTel, Inc.-11	7389	1355451	2011
H & H Imports, Inc.-11	7812	1432967	2011
Pavilion Energy Resources, Inc.-11	7389	1082431	2011
iMetrik M2M Solutions Inc.-11	7361	1466739	2011
SYNAPTICS INC-11	7371	817720	2011
AUTOMATIC DATA PROCESSING INC-11	7374	8670	2011
ASPEN TECHNOLOGY INC /DE/-11	7371	929940	2011
GLOBAL HEALTH VENTURES INC.-11	7819	1376228	2011
WORKSTREAM INC-11	7389	1095266	2011
ASPEN TECHNOLOGY INC /DE/-11	7371	929940	2011
Buckeye Oil & Gas, Inc.-11	7389	1495648	2011
Writers Group Film Corp-11	7812	1413547	2011
COLLECTORS UNIVERSE INC-11	7389	1089143	2011
G&K SERVICES INC-11	7200	39648	2011
BALLY TECHNOLOGIES, INC.-11	7372	2491	2011
REGIS CORP-11	7200	716643	2011
MICROS SYSTEMS INC-11	7373	320345	2011
HENRY JACK & ASSOCIATES INC-11	7373	779152	2011
Portlogic Systems Inc.-11	7372	1413990	2011
ROBOCOM SYSTEMS INTERNATIONAL INC-11	7373	1039757	2011
CACI INTERNATIONAL INC /DE/-11	7373	16058	2011
NORTHRIDGE VENTURES INC.-11	7373	1272906	2011
Profit Planners Management, Inc.-11	7363	1468164	2011
OPENWAVE SYSTEMS INC-11	7372	1082506	2011
MEDIWARE INFORMATION SYSTEMS INC-11	7373	874733	2011
Income Now Consulting-11	7389	1493265	2011
BOTTOMLINE TECHNOLOGIES INC /DE/-11	7372	1073349	2011
QUANTUM SOLAR POWER CORP.-11	7372	1301843	2011
Loto Inc.-11	7372	1464766	2011
PARK CITY GROUP INC-11	7374	50471	2011
PERVASIVE SOFTWARE INC-11	7372	1042821	2011
GLOBAL TRAFFIC NETWORK, INC.-11	7380	1344907	2011
MAM SOFTWARE GROUP, INC.-11	7372	832488	2011
SupportSave Solutions Inc-11	7363	1401475	2011
Domark International Inc.-11	7600	1365160	2011
NETSOL TECHNOLOGIES INC-11	7372	1039280	2011
HIGHLAND BUSINESS SERVICES, INC.-11	7389	1424415	2011
Big Clix, Corp.-11	7389	1496741	2011
LYRIS, INC.-11	7372	1166220	2011
FITS MY STYLE INC-11	7389	1509261	2011
Cyber Informatix, Inc.-11	7372	1446210	2011
VAIL RESORTS INC-11	7990	812011	2011
NEVADA CLASSIC THOROUGHBREDS INC-11	7948	1128383	2011
DynaVox Inc.-11	7373	1479426	2011
EnviroStar, Inc.-11	7200	65312	2011
INTERNET AMERICA INC-11	7374	1001279	2011
RARUS MINERALS INC-11	7374	1499034	2011
EGAIN COMMUNICATIONS CORP-11	7372	1066194	2011
CHINA ADVANCED TECHNOLOGY-11	7389	820771	2011
4th Grade Films Inc-11	7819	1400683	2011
BOWL AMERICA INC-11	7900	13573	2011
Derycz Scientific Inc-11	7389	1386301	2011
Hybred International, Inc.-11	7363	823544	2011
CHINA NEW MEDIA CORP-11	7310	1080627	2011
YouChange Holdings Corp-11	7359	1442236	2011
Sync2 Networks Corp-11	7389	1437750	2011
COL CHINA ONLINE INTERNATIONAL INC-11	7389	1114274	2011
RAND WORLDWIDE INC-11	7372	852437	2011
Xun Energy, Inc.-11	7389	1435936	2011
CHINA MEDIA INC.-11	7812	1434674	2011
Verecloud, Inc.-11	7371	1416682	2011
Desert Canadians Ltd.-11	7389	1495932	2011
Hybred International, Inc.-11	7363	823544	2011
Tempco, Inc.-11	7372	836937	2011
XFormity Technologies, Inc.-11	7372	1048501	2011
GLOBAL MOBILETECH, INC.-11	7310	1424822	2011
PUB CRAWL HOLDINGS, INC.-11	7389	1496818	2011
Healthient, Inc.-11	7310	1137005	2011
CONCIERGE TECHNOLOGIES INC-11	7389	1005101	2011
AUTHENTIDATE HOLDING CORP-11	7373	885074	2011
ODYSSEY PICTURES CORP-11	7812	863061	2011
EDUtoons, Inc.-11	7812	1497814	2011
News of China Inc-11	7389	1368275	2011
GLOBAL CASINOS INC-11	7990	727346	2011
Axiologix Education Corp-11	7372	1470177	2011
EXCLUSIVE BUILDING SERVICES, INC-11	7340	1504222	2011
Sibling Entertainment Group Holdings, Inc.-11	7990	1099728	2011
Sibling Entertainment Group Holdings, Inc.-11	7990	1099728	2011
ModusLink Global Solutions Inc-11	7389	914712	2011
ITEX CORP-11	7389	860518	2011
ONCOSEC MEDICAL Inc-11	7389	1444307	2011
UNIFIRST CORP-11	7200	717954	2011
Punchline Entertainment, Inc.-11	7900	1415744	2011
Zurvita Holdings, Inc.-11	7389	1408950	2011
CTM MEDIA HOLDINGS, INC.-11	7310	1463833	2011
ARI NETWORK SERVICES INC /WI-11	7370	879796	2011
FACTSET RESEARCH SYSTEMS INC-11	7370	1013237	2011
QSGI INC.-11	7389	27960	2011
Full Throttle Indoor Kart Racing Inc-11	7900	1488438	2011
ARIBA INC-11	7372	1084755	2011
AAA Best Car Rental Inc-11	7510	1498046	2011
First Liberty Power Corp-11	7370	1415305	2011
ERE MANAGEMENT INC-11	7372	1415751	2011
Hazlo! Technologies, Inc.-11	7370	1501958	2011
Gold Dynamics Corp.-11	7372	1371534	2011
Emo Capital Corp.-11	7370	1410708	2011
TYCO INTERNATIONAL LTD-11	7380	833444	2011
CONCUR TECHNOLOGIES INC-11	7372	1066026	2011
FAIR ISAAC CORP-11	7389	814547	2011
China Domestica Bio-technology Holdings, Inc.-11	7990	1380706	2011
VISA INC.-11	7389	1403161	2011
BRAVO RESOURCE PARTNERS LTD-11	7819	1116137	2011
Bidfish.com, Inc.-11	7389	1418196	2011
PROELITE, INC.-11	7900	1015789	2011
GOLD AMERICAN MINING CORP.-11	7900	1416090	2011
WALT DISNEY CO/-11	7990	1001039	2011
SIMULATIONS PLUS INC-11	7373	1023459	2011
Sanook Enterprises, Inc.-11	7990	1422215	2011
Your Event, Inc.-11	7389	1424100	2011
DESTINY MEDIA TECHNOLOGIES INC-11	7372	1099369	2011
Movie Trailer Galaxy, Inc.-11	7389	1502952	2011
Lux Digital Pictures, Inc.-11	7829	1442376	2011
TEAMSTAFF INC-11	7363	785557	2011
TIER TECHNOLOGIES INC-11	7373	1045150	2011
mLight Tech, Inc.-11	7372	1502557	2011
VOIS Inc.-11	7389	1136711	2011
Finishing Touches Home Goods Inc.-11	7389	1511261	2011
Photoamigo, Inc.-11	7374	1482554	2011
LIQUIDITY SERVICES INC-11	7389	1235468	2011
COMDISCO HOLDING CO INC-11	7377	1179484	2011
OSL HOLDINGS INC.-11	7819	1329957	2011
CLICKER INC.-11	7374	1107998	2011
KEYNOTE SYSTEMS INC-11	7389	1032761	2011
NETWORK ENGINES INC-11	7372	1110903	2011
EMTEC INC/NJ-11	7389	5117	2011
Fresh Traffic Group Inc.-11	7389	1427580	2011
RTG VENTURES INC-11	7389	1127475	2011
OverNear, Inc.-11	7812	1500904	2011
WIRED ASSOCIATES SOLUTIONS INC-11	7331	1245841	2011
STEWART ENTERPRISES INC-11	7200	878522	2011
SYNOPSYS INC-11	7372	883241	2011
SAVVY BUSINESS SUPPORT INC-11	7380	1492617	2011
I-LEVEL MEDIA GROUP INC-11	7310	1355559	2011
I-LEVEL MEDIA GROUP INC-11	7310	1355559	2011
Citadel EFT, Inc.-11	7389	1473971	2011
Franchise Holdings International, Inc.-11	7389	1096275	2011
PISMO COAST VILLAGE INC-11	7000	216877	2011
Access Plans Inc-11	7331	1087216	2011
PRIVATE SECRETARY, INC.-11	7389	1451512	2011
ABM INDUSTRIES INC /DE/-11	7340	771497	2011
4NET SOFTWARE INC-11	7370	812149	2011
Corporate Resource Services, Inc.-11	7363	943110	2011
Bridgeline Digital, Inc.-11	7372	1378590	2011
Bio-Matrix Scientific Group, Inc.-11	7389	1079282	2011
LIVEDEAL INC-11	7371	1045742	2011
GENERAL EMPLOYMENT ENTERPRISES INC-11	7361	40570	2011
Computer Graphics International Inc.-11	7812	1242513	2011
BLUE SPHERE CORP.-12	7370	1419582	2012
SYDYS CORP-12	7310	1309141	2012
PACIFIC SOFTWARE, INC.-12	7372	1400732	2012
AcroBoo, Inc.-12	7389	1497251	2012
General Cleaning & Maintenance-12	7340	1503538	2012
CHINA MULTIMEDIA, INC.-12	7389	1385211	2012
Milwaukee Iron Arena Football, Inc-12	7990	1083383	2012
AMERICAN CRYOSTEM Corp-12	7812	1468679	2012
Sino American Oil Co-12	7331	1367408	2012
Max Cash Media Inc-12	7389	1423107	2012
Onstream Media CORP-12	7373	919130	2012
CSP INC /MA/-12	7373	356037	2012
Solo International, Inc-12	7389	1501845	2012
IP TECHNOLOGY SERVICES, INC.-12	7389	1417900	2012
JANEL WORLD TRADE LTD-12	7389	1133062	2012
Bulova Technologies Group, Inc.-12	7372	317889	2012
IMAGEWARE SYSTEMS INC-12	7372	941685	2012
BOREAL PRODUCTIONS INC.-12	7822	1413909	2012
BLUEGATE CORP-12	7389	768216	2012
Farm Lands of Guinea, Inc.-12	7372	1435736	2012
Mobiform Software Inc-12	7372	1341878	2012
RSC Equipment Rental, Inc.-12	7359	1406579	2012
Aurum, Inc.-12	7372	1450708	2012
RSC Holdings Inc.-12	7359	1389305	2012
INTERNATIONAL SPEEDWAY CORP-12	7948	51548	2012
Salient Products Corp-12	7371	1517577	2012
Mainstream Entertainment, Inc.-12	7812	1454725	2012
CardioGenics Holdings Inc.-12	7389	1089029	2012
PROGRESS SOFTWARE CORP /MA-12	7372	876167	2012
TIBCO SOFTWARE INC-12	7372	1085280	2012
MEDIANET GROUP TECHNOLOGIES INC-12	7389	1097792	2012
MEDICAL INFORMATION TECHNOLOGY INC-12	7372	1011452	2012
PRIME GLOBAL CAPITAL GROUP Inc-12	7370	1462047	2012
GAMETECH INTERNATIONAL INC-12	7990	1045014	2012
ON4 COMMUNICATIONS INC.-12	7372	1300867	2012
ATEL 15, LLC-12	7359	1519117	2012
TEAM HEALTH HOLDINGS INC.-12	7363	1082754	2012
NATIONAL INSTRUMENTS CORP /DE/-12	7372	935494	2012
COINSTAR INC-12	7200	941604	2012
NETFLIX INC-12	7841	1065280	2012
Amarok Resources, Inc.-12	7200	1453122	2012
SHUTTERFLY INC-12	7384	1125920	2012
UNIVERSAL TRACKING SOLUTIONS, INC-12	7372	1349922	2012
American Liberty Petroleum Corp.-12	7350	1451929	2012
WEST CORP-12	7389	1024657	2012
INSPERITY, INC.-12	7363	1000753	2012
Higher One Holdings, Inc.-12	7389	1486800	2012
Macquarie Equipment Leasing Fund, LLC-12	7359	1446714	2012
QSGI INC.-12	7389	27960	2012
CERNER CORP /MO/-12	7373	804753	2012
Hyatt Hotels Corp-12	7011	1468174	2012
KELLY SERVICES INC-12	7363	55135	2012
RYDER SYSTEM INC-12	7510	85961	2012
Altisource Portfolio Solutions S.A.-12	7380	1462418	2012
HALF ROBERT INTERNATIONAL INC /DE/-12	7363	315213	2012
WYNDHAM WORLDWIDE CORP-12	7011	1361658	2012
TRANSUNION CORP.-12	7320	1513514	2012
Ancestry.com Inc.-12	7374	1469433	2012
MICROSTRATEGY INC-12	7372	1050446	2012
MICROSTRATEGY INC-12	7372	1050446	2012
STARWOOD HOTEL & RESORTS WORLDWIDE, INC-12	7011	316206	2012
Clear Channel Outdoor Holdings, Inc.-12	7310	1334978	2012
TAL International Group, Inc.-12	7359	1331745	2012
Tropicana Las Vegas Hotel & Casino, Inc.-12	7011	1479046	2012
DealerTrack Holdings, Inc.-12	7373	1333513	2012
ACI WORLDWIDE, INC.-12	7372	935036	2012
Nielsen CO B.V.-12	7389	1397410	2012
Nielsen Holdings N.V.-12	7389	1492633	2012
TechApp Solutions, Inc.-12	7371	1517591	2012
MyOtherCountryClub.com-12	7389	1477168	2012
INTERNAP NETWORK SERVICES CORP-12	7370	1056386	2012
ANSYS INC-12	7372	1013462	2012
EQUIFAX INC-12	7320	33185	2012
ANALYSTS INTERNATIONAL CORP-12	7371	6292	2012
MANHATTAN ASSOCIATES INC-12	7372	1056696	2012
TYLER TECHNOLOGIES INC-12	7372	860731	2012
CLAIMSNET COM INC-12	7374	1046057	2012
iMedicor-12	7372	1408057	2012
BSQUARE CORP /WA-12	7389	1054721	2012
RCM TECHNOLOGIES INC-12	7363	700841	2012
COSTAR GROUP INC-12	7389	1057352	2012
MANPOWER INC /WI/-12	7363	871763	2012
REALPAGE INC-12	7372	1286225	2012
PENN NATIONAL GAMING INC-12	7011	921738	2012
National CineMedia, Inc.-12	7310	1377630	2012
SONUS NETWORKS INC-12	7373	1105472	2012
Live Nation Entertainment, Inc.-12	7900	1335258	2012
GAYLORD ENTERTAINMENT CO /DE-12	7011	1040829	2012
OPENTABLE INC-12	7389	1125914	2012
VERISIGN INC/CA-12	7371	1014473	2012
COMPUTER TASK GROUP INC-12	7371	23111	2012
CADENCE DESIGN SYSTEMS INC-12	7372	813672	2012
TOTAL SYSTEM SERVICES INC-12	7389	721683	2012
TIME WARNER INC.-12	7812	1105705	2012
FISERV INC-12	7374	798354	2012
UNISYS CORP-12	7373	746838	2012
EARTHLINK INC-12	7370	1102541	2012
SolarWinds, Inc.-12	7372	1428669	2012
MOODYS CORP /DE/-12	7320	1059556	2012
Six Flags Entertainment Corp-12	7990	701374	2012
LAMAR ADVERTISING CO/NEW-12	7311	1090425	2012
SYNTEL INC-12	7371	1040426	2012
PROS Holdings, Inc.-12	7371	1392972	2012
Digimarc CORP-12	7373	1438231	2012
VALASSIS COMMUNICATIONS INC-12	7310	883293	2012
HERTZ GLOBAL HOLDINGS INC-12	7510	1364479	2012
ALLIANCE DATA SYSTEMS CORP-12	7389	1101215	2012
REGAL ENTERTAINMENT GROUP-12	7830	1168696	2012
TOWN SPORTS INTERNATIONAL HOLDINGS INC-12	7997	1281774	2012
SMITH MICRO SOFTWARE INC-12	7372	948708	2012
COGNIZANT TECHNOLOGY SOLUTIONS CORP-12	7371	1058290	2012
COGENT COMMUNICATIONS GROUP INC-12	7372	1158324	2012
HERTZ CORP-12	7510	47129	2012
Activision Blizzard, Inc.-12	7372	718877	2012
PORTFOLIO RECOVERY ASSOCIATES INC-12	7320	1185348	2012
China Elite Information Co., Ltd.-12	7389	1077561	2012
QLIK TECHNOLOGIES INC-12	7372	1305294	2012
ZYNGA INC-12	7374	1439404	2012
WEIGHT WATCHERS INTERNATIONAL INC-12	7200	105319	2012
SOHU COM INC-12	7374	1104188	2012
UNITED ONLINE INC-12	7370	1142701	2012
ASIAINFO-LINKAGE, INC-12	7372	1100969	2012
INNODATA ISOGEN INC-12	7374	903651	2012
DOLLAR THRIFTY AUTOMOTIVE GROUP INC-12	7510	1049108	2012
ROLLINS INC-12	7340	84839	2012
MERCADOLIBRE INC-12	7389	1099590	2012
HEALTHSTREAM INC-12	7370	1095565	2012
Wright Express CORP-12	7389	1309108	2012
Constant Contact, Inc.-12	7331	1405277	2012
Verisk Analytics, Inc.-12	7374	1442145	2012
SYNCHRONOSS TECHNOLOGIES INC-12	7371	1131554	2012
MEDASSETS INC-12	7372	1254419	2012
HUDSON HIGHLAND GROUP INC-12	7363	1210708	2012
MERGE HEALTHCARE INC-12	7373	944765	2012
SAPIENT CORP-12	7373	1008817	2012
PEGASYSTEMS INC-12	7374	1013857	2012
MCGRATH RENTCORP-12	7359	752714	2012
DUN & BRADSTREET CORP/NW-12	7320	1115222	2012
ADVENT SOFTWARE INC /DE/-12	7371	1002225	2012
BROADSOFT, INC.-12	7372	1086909	2012
YAHOO INC-12	7373	1011006	2012
FLEETCOR TECHNOLOGIES INC-12	7389	1175454	2012
ALLSCRIPTS HEALTHCARE SOLUTIONS, INC.-12	7373	1124804	2012
MGM Resorts International-12	7011	789570	2012
AVIS BUDGET GROUP, INC.-12	7510	723612	2012
AARON'S INC-12	7359	706688	2012
WebMD Health Corp.-12	7389	1326583	2012
SCIENTIFIC GAMES CORP-12	7373	750004	2012
Cinemark Holdings, Inc.-12	7830	1385280	2012
Digital Generation, Inc.-12	7389	934448	2012
SOURCEFIRE INC-12	7374	1168195	2012
GMS Capital Corp.-12	7372	1434830	2012
Stream Global Services, Inc.-12	7363	1405287	2012
WYNN RESORTS LTD-12	7011	1174922	2012
DST SYSTEMS INC-12	7374	714603	2012
WYNN LAS VEGAS LLC-12	7011	1180638	2012
KUNEKT CORP-12	7380	1419177	2012
POKER MAGIC INC-12	7900	1425355	2012
HMS HOLDINGS CORP-12	7389	1196501	2012
QUEST SOFTWARE INC-12	7372	1088033	2012
SYKES ENTERPRISES INC-12	7373	1010612	2012
MSCI Inc.-12	7389	1408198	2012
Calendar Dragon Inc.-12	7372	1515635	2012
LAS VEGAS SANDS CORP-12	7011	1300514	2012
BLACKBAUD INC-12	7372	1280058	2012
ULTIMATE SOFTWARE GROUP INC-12	7372	1016125	2012
WORLD WRESTLING ENTERTAINMENTINC-12	7812	1091907	2012
PERFICIENT INC-12	7371	1085869	2012
Monotype Imaging Holdings Inc.-12	7371	1385292	2012
Affinion Group Holdings, Inc.-12	7389	1404624	2012
MISCOR GROUP, LTD.-12	7600	1295503	2012
AUTOBYTEL INC-12	7370	1023364	2012
EPIQ SYSTEMS INC-12	7371	1027207	2012
Affinion Group, Inc.-12	7389	1361394	2012
LINKEDIN CORP-12	7370	1271024	2012
Heavy Earth Resources, Inc.-12	7812	1301874	2012
Limelight Networks, Inc.-12	7389	1391127	2012
ROKWADER, INC.-12	7900	1322952	2012
SeaCube Container Leasing Ltd.-12	7350	1487999	2012
ACE MARKETING & PROMOTIONS INC-12	7310	1084267	2012
TRX INC/GA-12	7389	1103025	2012
CDI CORP-12	7363	18396	2012
Cornerstone OnDemand Inc-12	7372	1401680	2012
INFINITE GROUP INC-12	7370	884650	2012
ExlService Holdings, Inc.-12	7389	1297989	2012
SERVICESOURCE INTERNATIONAL, INC.-12	7389	1310114	2012
Compass Diversified Holdings-12	7363	1345126	2012
China Information Technology, Inc.-12	7372	1350684	2012
HARTE HANKS INC-12	7331	45919	2012
IPASS INC-12	7374	1053374	2012
INSIGNIA SYSTEMS INC/MN-12	7310	875355	2012
Carbonite Inc-12	7374	1340127	2012
POWERSECURE INTERNATIONAL, INC.-12	7389	882154	2012
KFORCE INC-12	7363	930420	2012
Intellicheck Mobilisa, Inc.-12	7372	1040896	2012
BROADVISION INC-12	7372	920448	2012
INTERNATIONAL LEASE FINANCE CORP-12	7359	714311	2012
ZAP COM CORP-12	7310	1083243	2012
World Energy Solutions, Inc.-12	7389	1371781	2012
American Reprographics CO-12	7330	1305168	2012
Reis, Inc.-12	7389	1038222	2012
Crexendo, Inc.-12	7373	1075736	2012
FULL HOUSE RESORTS INC-12	7011	891482	2012
CAI International, Inc.-12	7359	1388430	2012
GSE SYSTEMS INC-12	7372	944480	2012
SPEEDWAY MOTORSPORTS INC-12	7948	934648	2012
ZIPCAR INC-12	7510	1131457	2012
ATEL CAPITAL EQUIPMENT FUND IX LLC-12	7359	1125264	2012
Support.com, Inc.-12	7374	1104855	2012
SALESFORCE COM INC-12	7372	1108524	2012
Morgans Hotel Group Co.-12	7011	1342126	2012
ATEL CASH DISTRIBUTION FUND V L P-12	7359	892875	2012
CARRIAGE SERVICES INC-12	7200	1016281	2012
ZIX CORP-12	7374	855612	2012
NETWORK 1 SECURITY SOLUTIONS INC-12	7372	1065078	2012
ENVESTNET, INC.-12	7389	1337619	2012
Dolan Co.-12	7389	1396838	2012
AIR LEASE CORP-12	7359	1487712	2012
SPS COMMERCE INC-12	7372	1092699	2012
AEROCENTURY CORP-12	7359	1036848	2012
ACTUATE CORP-12	7372	1062478	2012
MAC-GRAY CORP-12	7200	1038280	2012
ATEL 12, LLC-12	7359	1394922	2012
INTERNATIONAL MONETARY SYSTEMS LTD /WI/-12	7389	1097430	2012
CASS INFORMATION SYSTEMS INC-12	7389	708781	2012
VIAD CORP-12	7389	884219	2012
INFOSPACE INC-12	7374	1068875	2012
ATEL CAPITAL EQUIPMENT FUND X LLC-12	7359	1186258	2012
VASCO DATA SECURITY INTERNATIONAL INC-12	7373	1044777	2012
NCI, Inc.-12	7373	1334478	2012
COMPUTER PROGRAMS & SYSTEMS INC-12	7371	1169445	2012
MCT HOLDING CORP-12	7200	1367311	2012
Blue Sun Media, Inc.-12	7372	1510976	2012
CROSS COUNTRY HEALTHCARE INC-12	7363	1141103	2012
CARMIKE CINEMAS INC-12	7830	799088	2012
Jive Software, Inc.-12	7374	1462633	2012
CHURCHILL DOWNS INC-12	7948	20212	2012
EDGEWATER TECHNOLOGY INC/DE/-12	7370	1017968	2012
PREMIERE GLOBAL SERVICES, INC.-12	7389	880804	2012
Bankrate, Inc.-12	7389	1518222	2012
Surna Inc.-12	7389	1482541	2012
Helios & Matheson Information Technology Inc.-12	7380	1040792	2012
CALLIDUS SOFTWARE INC-12	7371	1035748	2012
MAKEMUSIC, INC.-12	7372	920707	2012
MACROSOLVE INC-12	7389	1178727	2012
Medidata Solutions, Inc.-12	7372	1453814	2012
LIVEPERSON INC-12	7372	1102993	2012
FALCONSTOR SOFTWARE INC-12	7372	922521	2012
EDGAR ONLINE INC-12	7389	1080224	2012
WEB.COM GROUP, INC.-12	7372	1095291	2012
CINEMARK USA INC /TX-12	7830	885975	2012
Mass Hysteria Entertainment Company, Inc.-12	7812	1388488	2012
ROSETTA STONE INC-12	7372	1351285	2012
America's Suppliers, Inc.-12	7372	1002390	2012
TNS INC-12	7389	1268671	2012
IGATE CORP-12	7371	1024732	2012
LIONBRIDGE TECHNOLOGIES INC /DE/-12	7389	1058299	2012
ON ASSIGNMENT INC-12	7363	890564	2012
QUEPASA CORP-12	7310	1078099	2012
Essex Rental Corp.-12	7350	1373988	2012
DYNAMICS RESEARCH CORP-12	7373	30822	2012
Empire Post Media, Inc.-12	7812	1478682	2012
SOUTHERN STATES SIGN Co-12	7389	1510130	2012
ATEL CAPITAL EQUIPMENT FUND VIII LLC-12	7359	1069152	2012
ATEL CAPITAL EQUIPMENT FUND VII LP-12	7359	1019542	2012
BARRETT BUSINESS SERVICES INC-12	7363	902791	2012
TechTarget Inc-12	7389	1293282	2012
ATEL 14, LLC-12	7359	1463389	2012
Bureau of Fugitive Recovery Inc-12	7380	1487782	2012
READING INTERNATIONAL INC-12	7830	716634	2012
PROCERA NETWORKS INC-12	7371	1165231	2012
TripAdvisor, Inc.-12	7370	1526520	2012
MENTOR GRAPHICS CORP-12	7373	701811	2012
DATALINK CORP-12	7373	1056923	2012
ATEL Capital Equipment Fund XI, LLC-12	7359	1297667	2012
DELTEK, INC-12	7371	1029299	2012
HEIDRICK & STRUGGLES INTERNATIONAL INC-12	7361	1066605	2012
STEINER LEISURE Ltd-12	7200	1018946	2012
ReachLocal Inc-12	7311	1297336	2012
ENERNOC INC-12	7370	1244937	2012
LOCAL.COM-12	7389	1259550	2012
KENEXA CORP-12	7372	1114714	2012
ATEL CASH DISTRIBUTION FUND VI LP-12	7359	927569	2012
CSG SYSTEMS INTERNATIONAL INC-12	7374	1005757	2012
KEYW HOLDING CORP-12	7373	1487101	2012
MDC PARTNERS INC-12	7311	876883	2012
MTR GAMING GROUP INC-12	7011	834162	2012
STONEMOR PARTNERS LP-12	7200	1286131	2012
PDF SOLUTIONS INC-12	7371	1120914	2012
CBIZ, Inc.-12	7389	944148	2012
Interactive Intelligence Group, Inc.-12	7372	1517650	2012
ACTIVE NETWORK INC-12	7372	1163932	2012
TUCOWS INC /PA/-12	7374	909494	2012
DOCUMENT SECURITY SYSTEMS INC-12	7373	771999	2012
Market Leader, Inc.-12	7310	1298978	2012
NEWTEK BUSINESS SERVICES, INC.-12	7389	1094019	2012
eLayaway, Inc.-12	7389	1422992	2012
ITRACKR SYSTEMS INC-12	7372	1412212	2012
GXS Worldwide, Inc.-12	7372	1490346	2012
OLB GROUP, INC.-12	7372	1314196	2012
Game Face Gaming, Inc.-12	7389	1479919	2012
WEBMEDIABRANDS INC.-12	7389	1083712	2012
WIRELESS RONIN TECHNOLOGIES INC-12	7373	1356093	2012
SPAR GROUP INC-12	7389	1004989	2012
National CineMedia, LLC-12	7310	1527190	2012
IntraLinks Holdings, Inc.-12	7372	1488075	2012
CHINA RECYCLING ENERGY CORP-12	7389	721693	2012
American Casino & Entertainment Properties LLC-12	7011	1297735	2012
Genius Brands International, Inc.-12	7812	1355848	2012
OMNICOMM SYSTEMS INC-12	7389	1034592	2012
CTPARTNERS EXECUTIVE SEARCH INC.-12	7361	1439199	2012
ONLINE DISRUPTIVE TECHNOLOGIES, INC.-12	7370	1498380	2012
Nevada Property 1 LLC-12	7011	1485589	2012
POW! ENTERTAINMENT, INC.-12	7812	1505892	2012
iPayment Holdings, Inc-12	7389	1364652	2012
CUI Global, Inc.-12	7310	1108967	2012
Integrated Management Information, Inc.-12	7372	1360565	2012
Thermal Tennis Inc.-12	7997	1417028	2012
KINGOLD JEWELRY, INC.-12	7389	1089531	2012
Inventtech Inc.-12	7374	1495536	2012
Diligent Board Member Services, Inc.-12	7372	1433269	2012
Golden Opportunities CORP-12	7389	1317839	2012
SuperDirectories Inc.-12	7389	1338624	2012
Telanetix,Inc-12	7385	1277270	2012
SRI SURGICAL EXPRESS INC-12	7200	1014041	2012
VERAMARK TECHNOLOGIES INC-12	7372	747605	2012
SAIC, Inc.-12	7373	1336920	2012
ADVANT E CORP-12	7372	925043	2012
EVERTEC, Inc.-12	7389	1517783	2012
Net Profits Ten Inc.-12	7372	1492151	2012
ASTEA INTERNATIONAL INC-12	7372	945989	2012
Ultra Sun Corp-12	7200	1360442	2012
SPARK NETWORKS INC-12	7389	1314475	2012
LITTLEFIELD CORP-12	7990	931683	2012
Home Treasure Finders, Inc.-12	7389	1527102	2012
Computer Software Innovations, Inc.-12	7373	1109879	2012
LEASE EQUITY APPRECIATION FUND I LP-12	7350	1169083	2012
B Green Innovations, Inc.-12	7373	1307969	2012
THEGLOBE COM INC-12	7310	1066684	2012
LOOKSMART LTD-12	7374	1077866	2012
LEAF Equipment Finance Fund 4, L.P.-12	7350	1426850	2012
ELLIE MAE INC-12	7372	1122388	2012
Billet Finder Inc-12	7374	1514149	2012
CREDITRISKMONITOR COM INC-12	7320	315958	2012
FORLINK SOFTWARE CORP INC-12	7372	866458	2012
Calpian, Inc.-12	7389	1414628	2012
Yacht Finders, Inc.-12	7389	1311673	2012
Trophy Hunting Unlimited, Inc.-12	7990	1508332	2012
China Logistics Group Inc-12	7389	1123493	2012
LEAF Equipment Leasing Income Fund III, L.P.-12	7350	1376074	2012
VIRTUAL PIGGY, INC.-12	7372	1437283	2012
Lease Equity Appreciation Fund II, L.P.-12	7350	1294154	2012
ProIndia International, Inc.-12	7389	1423417	2012
Soleil Capital L.P.-12	7372	1376231	2012
FULLNET COMMUNICATIONS INC-12	7374	1092570	2012
Magnolia Solar Corp-12	7389	1437491	2012
SimplePons, Inc.-12	7900	885475	2012
SQN Alternative Investment Fund III, L.P.-12	7359	1489367	2012
HOMEAWAY INC-12	7374	1366684	2012
Preventia, Inc.-12	7372	1506302	2012
SilverSun Technologies, Inc.-12	7389	1236275	2012
SaasMAX, Inc.-12	7374	1515353	2012
FriendFinder Networks Inc.-12	7370	1451951	2012
ICON INCOME FUND TEN LLC-12	7359	1220606	2012
TABLE TRAC INC-12	7990	1090396	2012
Santaro Interactive Entertainment Co-12	7374	1487347	2012
TANGOE INC-12	7372	1182325	2012
ICON INCOME FUND NINE LLC-12	7359	1157522	2012
