CONFORMED-NAME	SIC	CIK	YEAR
ION GEOPHYSICAL CORP-15	1382	866609	2015
Meritage Homes CORP-15	1531	833079	2015
VORNADO REALTY TRUST-15	6798	899689	2015
NASDAQ OMX GROUP, INC.-15	6200	1120193	2015
Monarchy Resources, Inc.-15	1000	1514324	2015
Targa Resources Partners LP-15	4922	1379661	2015
BESPOKE TRICYCLES INC-15	3790	1557376	2015
MICROPAC INDUSTRIES INC-15	3674	65759	2015
WASTE MANAGEMENT INC-15	4953	823768	2015
SYDYS CORP-15	7310	1309141	2015
SaviCorp-15	3714	1096637	2015
ZILLOW INC-15	7389	1334814	2015
LyondellBasell Industries N.V.-15	2860	1489393	2015
Vibe Ventures Inc.-15	7389	1479320	2015
MOSAIC CO-15	2870	1285785	2015
PIONEER ENERGY SERVICES CORP-15	1381	320575	2015
MASIMO CORP-15	3845	937556	2015
GULFMARK OFFSHORE INC-15	3533	1030749	2015
GRACO INC-15	3561	42888	2015
CABELAS INC-15	5940	1267130	2015
SYDYS CORP-15	7310	1309141	2015
GREENLIGHT CAPITAL RE, LTD.-15	6331	1385613	2015
Digital Brand Media & Marketing Group, Inc.-15	7389	1127475	2015
Zendesk, Inc.-15	7374	1463172	2015
Targa Resources Corp.-15	4922	1389170	2015
ANIXTER INTERNATIONAL INC-15	5063	52795	2015
CYS Investments, Inc.-15	6798	1396446	2015
TripAdvisor, Inc.-15	7370	1526520	2015
IDEXX LABORATORIES INC /DE-15	2835	874716	2015
Grand Canyon Education, Inc.-15	8200	1434588	2015
CASCADE ENERGY, INC.-15	100	1290504	2015
GLADSTONE COMMERCIAL CORP-15	6519	1234006	2015
MINERALS TECHNOLOGIES INC-15	2810	891014	2015
WORLD WRESTLING ENTERTAINMENTINC-15	7812	1091907	2015
Piedmont Office Realty Trust, Inc.-15	6512	1042776	2015
NPS PHARMACEUTICALS INC-15	2836	890465	2015
HUMANA INC-15	6324	49071	2015
Hilton Worldwide Holdings Inc.-15	7011	1585689	2015
CONVERGYS CORP-15	7373	1062047	2015
ENBRIDGE ENERGY MANAGEMENT L L C-15	1311	1173911	2015
INNOSPEC INC.-15	2800	1054905	2015
SITEL Worldwide Corp-15	7389	1414078	2015
INTELLIGENT SYSTEMS CORP-15	3452	320340	2015
INTEVAC INC-15	3559	1001902	2015
SMITH A O CORP-15	3630	91142	2015
PAIN THERAPEUTICS INC-15	2834	1069530	2015
Enable Midstream Partners, LP-15	4922	1591763	2015
Columbia Pipeline Partners LP-15	4922	1420783	2015
AMAG PHARMACEUTICALS INC.-15	2834	792977	2015
HECLA MINING CO/DE/-15	1400	719413	2015
HUNTSMAN INTERNATIONAL LLC-15	2800	1089748	2015
SKYWEST INC-15	4512	793733	2015
Guaranty Bancorp-15	6022	1324410	2015
BARD C R INC /NJ/-15	3841	9892	2015
INFINERA CORP-15	3661	1138639	2015
Americann, Inc.-15	6770	1508348	2015
UNITED STATIONERS INC-15	5110	355999	2015
CENVEO, INC-15	2670	920321	2015
Midcoast Energy Partners, L.P.-15	4923	1578685	2015
ENBRIDGE ENERGY PARTNERS LP-15	4610	880285	2015
KAR Auction Services, Inc.-15	5500	1395942	2015
IRONWOOD PHARMACEUTICALS INC-15	2834	1446847	2015
INSITE VISION INC-15	2834	802724	2015
Great Basin Scientific, Inc.-15	3841	1512138	2015
ILLUMINA INC-15	3826	1110803	2015
SHUTTERFLY INC-15	7384	1125920	2015
CRYOLIFE INC-15	3841	784199	2015
GARMIN LTD-15	3812	1121788	2015
NAVIGATORS GROUP INC-15	6331	793547	2015
Marina Biotech, Inc.-15	2834	737207	2015
LaSalle Hotel Properties-15	6798	1053532	2015
Hyatt Hotels Corp-15	7011	1468174	2015
ASSOCIATED ESTATES REALTY CORP-15	6798	911635	2015
TYLER TECHNOLOGIES INC-15	7372	860731	2015
Warner Chilcott Ltd-15	2834	1620602	2015
FLUOR CORP-15	1600	1124198	2015
Macquarie Equipment Leasing Fund, LLC-15	7359	1446714	2015
Macquarie Infrastructure Co LLC-15	5172	1289790	2015
Where Food Comes From, Inc.-15	7372	1360565	2015
T-Mobile US, Inc.-15	4812	1283699	2015
WEST CORP-15	7389	1024657	2015
LAWSON PRODUCTS INC/NEW/DE/-15	5080	703604	2015
TreeHouse Foods, Inc.-15	2030	1320695	2015
InterDigital, Inc.-15	6794	1405495	2015
NVR INC-15	1531	906163	2015
LINN ENERGY, LLC-15	1311	1326428	2015
iHeartMedia, Inc.-15	4832	1400891	2015
HUBBELL INC-15	3670	48898	2015
BSQUARE CORP /WA-15	7389	1054721	2015
CAPELLA EDUCATION CO-15	8200	1104349	2015
PDC ENERGY, INC.-15	1311	77877	2015
AMKOR TECHNOLOGY INC-15	3674	1047127	2015
CINJET INC-15	7380	1398137	2015
MACATAWA BANK CORP-15	6022	1053584	2015
ALCOA INC.-15	3350	4281	2015
ELECTRONICS FOR IMAGING INC-15	3576	867374	2015
IMAX CORP-15	3861	921582	2015
COLGATE PALMOLIVE CO-15	2844	21665	2015
Orgenesis Inc.-15	2834	1460602	2015
MACK CALI REALTY L P-15	6798	1067063	2015
VISHAY INTERTECHNOLOGY INC-15	3670	103730	2015
PHARMACYCLICS INC-15	2834	949699	2015
AMGEN INC-15	2836	318154	2015
SYKES ENTERPRISES INC-15	7373	1010612	2015
Kraft Foods Group, Inc.-15	2000	1545158	2015
iHeartMedia Capital I, LLC-15	4813	1457737	2015
CROWN CASTLE INTERNATIONAL CORP-15	6798	1051470	2015
THORATEC CORP-15	3845	350907	2015
IDAHO POWER CO-15	4911	49648	2015
Internap Corp-15	7370	1056386	2015
HEALTHCARE SERVICES GROUP INC-15	8050	731012	2015
MARRIOTT INTERNATIONAL INC /MD/-15	7011	1048286	2015
OCEANEERING INTERNATIONAL INC-15	1389	73756	2015
NATIONAL INSTRUMENTS CORP /DE/-15	7372	935494	2015
CURTISS WRIGHT CORP-15	3590	26324	2015
Ancestry.com LLC-15	7374	1575319	2015
PPG INDUSTRIES INC-15	2851	79879	2015
MACK CALI REALTY CORP-15	6798	924901	2015
CONSOLIDATED EDISON CO OF NEW YORK INC-15	4931	23632	2015
Clear Channel Outdoor Holdings, Inc.-15	7310	1334978	2015
WEINGARTEN REALTY INVESTORS /TX/-15	6798	828916	2015
VARONIS SYSTEMS INC-15	7372	1361113	2015
ADVANCED MICRO DEVICES INC-15	3674	2488	2015
Regulus Therapeutics Inc.-15	2834	1505512	2015
Intrepid Potash, Inc.-15	1400	1421461	2015
HUNTINGTON INGALLS INDUSTRIES, INC.-15	3730	1501585	2015
AUTOLIV INC-15	3714	1034670	2015
USA Compression Partners, LP-15	4922	1522727	2015
Select Income REIT-15	6798	1537667	2015
Sabra Health Care REIT, Inc.-15	6798	1492298	2015
Priceline Group Inc.-15	7389	1075531	2015
iHeartCommunications, Inc.-15	4832	739708	2015
ALLSTATE CORP-15	6331	899051	2015
CBOE Holdings, Inc.-15	6200	1374310	2015
MAGELLAN MIDSTREAM PARTNERS LP-15	4610	1126975	2015
CEDAR REALTY TRUST, INC.-15	6798	761648	2015
Under Armour, Inc.-15	2300	1336917	2015
NextEra Energy Partners, LP-15	4911	1603145	2015
DUKE REALTY LIMITED PARTNERSHIP/-15	6500	1003410	2015
NETGEAR, INC-15	3661	1122904	2015
American Assets Trust, Inc.-15	6798	1500217	2015
National Commerce Corp-15	6021	1609951	2015
PRUDENTIAL FINANCIAL INC-15	6311	1137774	2015
Exeo Entertainment, Inc.-15	3570	1528760	2015
QUESTAR GAS CO-15	4924	68589	2015
FORWARD AIR CORP-15	4731	912728	2015
NMI Holdings, Inc.-15	6351	1547903	2015
HERSHA HOSPITALITY TRUST-15	6798	1063344	2015
JUNIPER NETWORKS INC-15	3576	1043604	2015
POLYCOM INC-15	3661	1010552	2015
C&J Energy Services, Inc.-15	1389	1509273	2015
BioSig Technologies, Inc.-15	3845	1530766	2015
LinnCo, LLC-15	1311	1549756	2015
STRAYER EDUCATION INC-15	8200	1013934	2015
RENAISSANCERE HOLDINGS LTD-15	6331	913144	2015
C1 Financial, Inc.-15	6022	1609132	2015
FMC TECHNOLOGIES INC-15	3533	1135152	2015
REGENCY CENTERS LP-15	6500	1066247	2015
FLORIDA POWER & LIGHT CO-15	4911	37634	2015
ManpowerGroup Inc.-15	7363	871763	2015
MDU RESOURCES GROUP INC-15	1400	67716	2015
HEALTH CARE REIT INC /DE/-15	6798	766704	2015
TRANSENTERIX INC.-15	3841	876378	2015
Allison Transmission Holdings Inc-15	3714	1411207	2015
Xencor Inc-15	2834	1326732	2015
DCT Industrial Operating Partnership LP-15	6798	1604042	2015
INSIGHT ENTERPRISES INC-15	5961	932696	2015
Nielsen N.V.-15	7389	1492633	2015
FISERV INC-15	7374	798354	2015
Government Properties Income Trust-15	6500	1456772	2015
Edwards Lifesciences Corp-15	3842	1099800	2015
SWIFT TRANSPORTATION Co-15	4213	1492691	2015
AbbVie Inc.-15	2834	1551152	2015
PS BUSINESS PARKS INC/CA-15	6798	866368	2015
CVR Refining, LP-15	2911	1558785	2015
CHURCH & DWIGHT CO INC /DE/-15	2840	313927	2015
MRC GLOBAL INC.-15	5084	1439095	2015
Western Union CO-15	7389	1365135	2015
AT&T INC.-15	4813	732717	2015
ROPER INDUSTRIES INC-15	3823	882835	2015
SPS COMMERCE INC-15	7372	1092699	2015
AMERICAN INTERNATIONAL GROUP INC-15	6331	5272	2015
STILLWATER MINING CO /DE/-15	1090	931948	2015
NEWMONT MINING CORP /DE/-15	1040	1164727	2015
CADENCE DESIGN SYSTEMS INC-15	7372	813672	2015
ACADIA REALTY TRUST-15	6798	899629	2015
Phillips 66-15	2911	1534701	2015
DEVON ENERGY CORP/DE-15	1311	1090012	2015
DENTSPLY INTERNATIONAL INC /DE/-15	3843	818479	2015
CAMERON INTERNATIONAL CORP-15	3533	941548	2015
HERSHEY CO-15	2060	47111	2015
CommScope Holding Company, Inc.-15	3663	1517228	2015
Mondelez International, Inc.-15	2000	1103982	2015
ARCHER DANIELS MIDLAND CO-15	2070	7084	2015
UNIVERSAL DETECTION TECHNOLOGY-15	3823	763950	2015
SKINOVATION PHARMACEUTICAL INC-15	6770	1118072	2015
EchoStar CORP-15	3663	1415404	2015
EMPIRE DISTRICT ELECTRIC CO-15	4911	32689	2015
WESTINGHOUSE AIR BRAKE TECHNOLOGIES CORP-15	3743	943452	2015
MARIN SOFTWARE INC-15	7374	1389002	2015
M&T BANK CORP-15	6022	36270	2015
CVR ENERGY INC-15	2911	1376139	2015
UNITED AIRLINES, INC.-15	4512	319687	2015
Fossil Group, Inc.-15	3873	883569	2015
BankFinancial CORP-15	6035	1303942	2015
FIRST FINANCIAL BANKSHARES INC-15	6022	36029	2015
Ambient Water Corp-15	3585	1394872	2015
YRC Worldwide Inc.-15	4213	716006	2015
CROWN MEDIA HOLDINGS INC-15	4841	1103837	2015
CVR PARTNERS, LP-15	2870	1425292	2015
Digimarc CORP-15	7373	1438231	2015
Con-way Inc.-15	4213	23675	2015
KIRBY CORP-15	4400	56047	2015
LIGAND PHARMACEUTICALS INC-15	2834	886163	2015
COMPASS MINERALS INTERNATIONAL INC-15	1400	1227654	2015
ANI PHARMACEUTICALS INC-15	2834	1023024	2015
Geeknet, Inc-15	5990	1096199	2015
ZIMMER HOLDINGS INC-15	3842	1136869	2015
OWENS & MINOR INC/VA/-15	5047	75252	2015
VERIZON COMMUNICATIONS INC-15	4813	732712	2015
STANDARD PACIFIC CORP /DE/-15	1531	878560	2015
VORNADO REALTY LP-15	6798	1040765	2015
UMPQUA HOLDINGS CORP-15	6035	1077771	2015
BioTelemetry, Inc.-15	3841	1574774	2015
Kosmos Energy Ltd.-15	1311	1509991	2015
CRYOLIFE INC-15	3841	784199	2015
Opexa Therapeutics, Inc.-15	2834	1069308	2015
SCIQUEST INC-15	7372	1082526	2015
S&T BANCORP INC-15	6022	719220	2015
STAG Industrial, Inc.-15	6798	1479094	2015
Cobalt International Energy, Inc.-15	1311	1471261	2015
BINGHAM CANYON CORP-15	6770	1119897	2015
KINDER MORGAN, INC.-15	4922	1506307	2015
ARMSTRONG WORLD INDUSTRIES INC-15	3089	7431	2015
QTS Realty Trust, Inc.-15	6798	1577368	2015
CNA FINANCIAL CORP-15	6331	21175	2015
MEADWESTVACO Corp-15	2621	1159297	2015
CONMED CORP-15	3845	816956	2015
COOPER TIRE & RUBBER CO-15	3011	24491	2015
TENET HEALTHCARE CORP-15	8062	70318	2015
LANDSTAR SYSTEM INC-15	4213	853816	2015
SCHWAB CHARLES CORP-15	6211	316709	2015
AVIS BUDGET GROUP, INC.-15	7510	723612	2015
SMITH A O CORP-15	3630	91142	2015
Summit Materials, LLC-15	1540	1571371	2015
NAVIGATORS GROUP INC-15	6331	793547	2015
Express Scripts Holding Co.-15	5912	1532063	2015
HSBC Finance Corp-15	6141	354964	2015
ASPEN INSURANCE HOLDINGS LTD-15	6331	1267395	2015
First American Financial Corp-15	6361	1472787	2015
CREDIT ONE FINANCIAL INC-15	7310	1201135	2015
ATLANTICA INC-15	6770	1062506	2015
SolarWinds, Inc.-15	7372	1428669	2015
BARNES GROUP INC-15	3490	9984	2015
MAXLINEAR INC-15	3674	1288469	2015
NOVA STAR INNOVATIONS INC-15	6770	1160945	2015
BULK STORAGE SOFTWARE, INC.-15	3572	1453883	2015
AXIS CAPITAL HOLDINGS LTD-15	6331	1214816	2015
FEI CO-15	3826	914329	2015
TriState Capital Holdings, Inc.-15	6022	1380846	2015
GOLDMAN SACHS GROUP INC-15	6211	886982	2015
OIL STATES INTERNATIONAL, INC-15	3533	1121484	2015
WORLDNET INC OF NEVADA-15	6770	1118233	2015
UNISYS CORP-15	7373	746838	2015
IPC Healthcare, Inc.-15	8090	1410471	2015
BELDEN INC.-15	3357	913142	2015
DIAMOND OFFSHORE DRILLING INC-15	1381	949039	2015
LG&E & KU Energy LLC-15	4931	1518339	2015
Continental Cement Company, L.L.C.-15	1540	1571274	2015
MARTIN MARIETTA MATERIALS INC-15	1400	916076	2015
BOSTON BEER CO INC-15	2082	949870	2015
INFINITY PHARMACEUTICALS, INC.-15	2834	1113148	2015
TUPPERWARE BRANDS CORP-15	3089	1008654	2015
XEROX CORP-15	7389	108772	2015
ADVENT SOFTWARE INC /DE/-15	7371	1002225	2015
Ridgewood Energy P Fund LLC-15	1382	1325703	2015
AMETEK INC/-15	3621	1037868	2015
LITTELFUSE INC /DE-15	3613	889331	2015
Pinnacle Foods Inc.-15	2000	1564822	2015
FIRST HORIZON NATIONAL CORP-15	6021	36966	2015
AGIOS PHARMACEUTICALS INC-15	2834	1439222	2015
RIDGEWOOD ENERGY T FUND LLC-15	1382	1364397	2015
CONOCOPHILLIPS-15	2911	1163165	2015
CTS CORP-15	3672	26058	2015
QUEST DIAGNOSTICS INC-15	8071	1022079	2015
ALLEGHANY CORP /DE-15	6331	775368	2015
QEP RESOURCES, INC.-15	1311	1108827	2015
PMC SIERRA INC-15	3674	767920	2015
FTI CONSULTING INC-15	8742	887936	2015
LOEWS CORP-15	6331	60086	2015
Celldex Therapeutics, Inc.-15	2835	744218	2015
ADTRAN INC-15	3661	926282	2015
HUNT J B TRANSPORT SERVICES INC-15	4213	728535	2015
Och-Ziff Capital Management Group LLC-15	6282	1403256	2015
Shire plc-15	2834	936402	2015
AMERICAN TOWER CORP /MA/-15	6798	1053507	2015
Tornier N.V.-15	3842	1492658	2015
Pretoria Resources Two, Inc-15	6770	1412068	2015
TREX CO INC-15	2400	1069878	2015
RIDGEWOOD ENERGY Y FUND LLC-15	1381	1434070	2015
MUELLER INDUSTRIES INC-15	3350	89439	2015
SOLARCITY CORP-15	1700	1408356	2015
Cooper-Standard Holdings Inc.-15	3714	1320461	2015
UNITED THERAPEUTICS Corp-15	2834	1082554	2015
MICREL INC-15	3674	932111	2015
ENTROPIC COMMUNICATIONS INC-15	3674	1227930	2015
GenMark Diagnostics, Inc.-15	3841	1487371	2015
JANUS CAPITAL GROUP INC-15	6282	1065865	2015
WINGS & THINGS INC-15	6770	1110482	2015
SOVRAN SELF STORAGE INC-15	6798	944314	2015
NIC INC-15	8742	1065332	2015
RANGE RESOURCES CORP-15	1311	315852	2015
PROASSURANCE CORP-15	6331	1127703	2015
WINDSTREAM CORP-15	4813	1585644	2015
AMERICAN EXPRESS CO-15	6199	4962	2015
NOODLES & Co-15	5812	1275158	2015
SunCoke Energy, Inc.-15	3312	1514705	2015
UNITED STATES STEEL CORP-15	3312	1163302	2015
Rosetta Resources Inc.-15	1311	1340282	2015
Pacira Pharmaceuticals, Inc.-15	2834	1396814	2015
ZYNGA INC-15	7374	1439404	2015
CENTURYLINK, INC-15	4813	18926	2015
RIDGEWOOD ENERGY A-1 FUND LLC-15	1311	1457919	2015
CANCER CAPITAL CORP-15	6770	1130889	2015
GP STRATEGIES CORP-15	8200	70415	2015
zulily, inc.-15	5961	1478484	2015
INNOSPEC INC.-15	2800	1054905	2015
JPMORGAN CHASE & CO-15	6021	19617	2015
HALLIBURTON CO-15	1389	45012	2015
GIBRALTAR INDUSTRIES, INC.-15	3310	912562	2015
AMERIPRISE FINANCIAL INC-15	6282	820027	2015
CONTINENTAL RESOURCES, INC-15	1311	732834	2015
FIRST FINANCIAL BANCORP /OH/-15	6021	708955	2015
Alkermes plc.-15	2834	1520262	2015
CURIS INC-15	2836	1108205	2015
UNIT CORP-15	1311	798949	2015
WATSCO INC-15	5070	105016	2015
CAPITAL ONE FINANCIAL CORP-15	6021	927628	2015
FOREST CITY ENTERPRISES INC-15	6512	38067	2015
Vitamin Shoppe, Inc.-15	5400	1360530	2015
TANDEM DIABETES CARE INC-15	3841	1438133	2015
INTEVAC INC-15	3559	1001902	2015
SunCoke Energy Partners, L.P.-15	3312	1555538	2015
NORTHWEST INDIANA BANCORP-15	6035	919864	2015
CHARTER COMMUNICATIONS, INC. /MO/-15	4841	1091667	2015
Jazz Pharmaceuticals plc-15	2834	1232524	2015
Huron Consulting Group Inc.-15	8742	1289848	2015
Ampio Pharmaceuticals, Inc.-15	2834	1411906	2015
Orchid Island Capital, Inc.-15	6798	1518621	2015
HANOVER INSURANCE GROUP, INC.-15	6331	944695	2015
UNIVERSAL STAINLESS & ALLOY PRODUCTS INC-15	3312	931584	2015
Bloomin' Brands, Inc.-15	5812	1546417	2015
MCDONALDS CORP-15	5812	63908	2015
E TRADE FINANCIAL Corp-15	6035	1015780	2015
INC Research Holdings, Inc.-15	8731	1610950	2015
QUIDEL CORP /DE/-15	2835	353569	2015
TPG Specialty Lending, Inc.-15	0	1508655	2015
Armour Residential REIT, Inc.-15	6798	1428205	2015
DOMINOS PIZZA INC-15	5140	1286681	2015
COHU INC-15	3825	21535	2015
OFFICE DEPOT INC-15	5940	800240	2015
Anthem, Inc.-15	6324	1156039	2015
VALIDUS HOLDINGS LTD-15	6331	1348259	2015
BANCORPSOUTH INC-15	6022	701853	2015
INTERNATIONAL BUSINESS MACHINES CORP-15	3570	51143	2015
Alliqua BioMedical, Inc.-15	3841	1054274	2015
PERKINELMER INC-15	3826	31791	2015
Hatteras Financial Corp-15	6798	1419521	2015
Solar Capital Ltd.-15	0	1418076	2015
DIRECTV-15	4899	1465112	2015
TRIMBLE NAVIGATION LTD /CA/-15	3829	864749	2015
POTBELLY CORP-15	5812	1195734	2015
HOMEAWAY INC-15	7374	1366684	2015
INTERFACE INC-15	2273	715787	2015
STARWOOD HOTEL & RESORTS WORLDWIDE, INC-15	7011	316206	2015
CITIGROUP INC-15	6021	831001	2015
GATX CORP-15	4700	40211	2015
SYNCHRONOSS TECHNOLOGIES INC-15	7371	1131554	2015
BB&T CORP-15	6021	92230	2015
Brookdale Senior Living Inc.-15	8050	1332349	2015
VIVUS INC-15	2834	881524	2015
Knowles Corp-15	3651	1587523	2015
TESSERA TECHNOLOGIES INC-15	3674	1261694	2015
Discover Financial Services-15	6141	1393612	2015
AVISTA CORP-15	4931	104918	2015
REDWOOD TRUST INC-15	6798	930236	2015
NANOMETRICS INC-15	3829	704532	2015
DCP Midstream Partners, LP-15	4922	1338065	2015
American Water Works Company, Inc.-15	4941	1410636	2015
WESTMOUNTAIN DISTRESSED DEBT INC-15	6799	1421602	2015
DEXCOM INC-15	3841	1093557	2015
CRANE CO /DE/-15	3490	25445	2015
LegacyTexas Financial Group, Inc.-15	6035	1487052	2015
BLACK HILLS CORP /SD/-15	4911	1130464	2015
MEDIVATION, INC.-15	2834	1011835	2015
IMPERIAL OIL LTD-15	2911	49938	2015
ANTERO RESOURCES Corp-15	1311	1433270	2015
HOLLY ENERGY PARTNERS LP-15	4610	1283140	2015
Solar Senior Capital Ltd.-15	0	1508171	2015
U.S. SILICA HOLDINGS, INC.-15	1400	1524741	2015
PARKWAY PROPERTIES INC-15	6798	729237	2015
RUCKUS WIRELESS INC-15	3577	1294016	2015
Lumber Liquidators Holdings, Inc.-15	5211	1396033	2015
PINNACLE FINANCIAL PARTNERS INC-15	6021	1115055	2015
CONSUMER PORTFOLIO SERVICES INC-15	6199	889609	2015
STURM RUGER & CO INC-15	3480	95029	2015
Mid-America Apartments, L.P.-15	6798	1581776	2015
NUVASIVE INC-15	3841	1142596	2015
RR Donnelley & Sons Co-15	2750	29669	2015
Artisan Partners Asset Management Inc.-15	6282	1517302	2015
COMSTOCK RESOURCES INC-15	1311	23194	2015
Constant Contact, Inc.-15	7331	1405277	2015
Unum Group-15	6321	5513	2015
AMN HEALTHCARE SERVICES INC-15	7363	1142750	2015
PEABODY ENERGY CORP-15	1221	1064728	2015
FIFTH THIRD BANCORP-15	6022	35527	2015
FARMERS & MERCHANTS BANCORP INC-15	6035	792966	2015
NeuroMetrix, Inc.-15	3841	1289850	2015
EXCO RESOURCES INC-15	1311	316300	2015
Starz, LLC-15	4841	1559270	2015
ACCO BRANDS Corp-15	2780	712034	2015
TELEPHONE & DATA SYSTEMS INC /DE/-15	4813	1051512	2015
WESTLAKE CHEMICAL CORP-15	2860	1262823	2015
WERNER ENTERPRISES INC-15	4213	793074	2015
CC Holdings GS V LLC-15	4899	1574291	2015
Retail Opportunity Investments Partnership, LP-15	6798	1577230	2015
Prologis, L.P.-15	6500	1045610	2015
WEST PHARMACEUTICAL SERVICES INC-15	3060	105770	2015
La Quinta Holdings Inc.-15	7011	1594617	2015
STANLEY FURNITURE CO INC.-15	2511	797465	2015
Avery Dennison Corp-15	2670	8818	2015
Fortune Brands Home & Security, Inc.-15	1520	1519751	2015
INTERSTATE POWER & LIGHT CO-15	4931	52485	2015
UNITED INSURANCE HOLDINGS CORP.-15	6331	1401521	2015
American Capital Agency Corp-15	6798	1423689	2015
MARKETAXESS HOLDINGS INC-15	6211	1278021	2015
TRANSACT ENERGY CORP-15	1389	1383394	2015
FRONTIER COMMUNICATIONS CORP-15	4813	20520	2015
CH2M HILL COMPANIES LTD-15	8711	777491	2015
Babcock & Wilcox Co-15	3510	1486957	2015
Dealertrack Technologies, Inc-15	7373	1333513	2015
BIG 5 SPORTING GOODS Corp-15	5940	1156388	2015
ESCALADE INC-15	3949	33488	2015
Public Storage-15	6798	1393311	2015
HOST HOTELS & RESORTS L.P.-15	7011	1061937	2015
COMMUNITY HEALTH SYSTEMS INC-15	8062	1108109	2015
Continental Building Products, Inc.-15	3270	1592480	2015
bluebird bio, Inc.-15	2836	1293971	2015
OLD NATIONAL BANCORP /IN/-15	6021	707179	2015
BOSTON SCIENTIFIC CORP-15	3841	885725	2015
ENPRO INDUSTRIES, INC-15	3050	1164863	2015
UNIVERSAL INSURANCE HOLDINGS, INC.-15	6331	891166	2015
FALCONSTOR SOFTWARE INC-15	7372	922521	2015
XL GROUP PLC-15	6331	875159	2015
PRAXAIR INC-15	2810	884905	2015
CHURCHILL DOWNS INC-15	7948	20212	2015
CORRECTIONS CORP OF AMERICA-15	6798	1070985	2015
Antero Midstream Partners LP-15	4922	1598968	2015
GANNETT CO INC /DE/-15	2711	39899	2015
CIMAREX ENERGY CO-15	1311	1168054	2015
Kraton Performance Polymers, Inc.-15	2821	1321646	2015
NOW Inc.-15	3533	1599617	2015
CARRIAGE SERVICES INC-15	7200	1016281	2015
RYLAND GROUP INC-15	1531	85974	2015
KEY ENERGY SERVICES INC-15	1389	318996	2015
HollyFrontier Corp-15	2911	48039	2015
EXXON MOBIL CORP-15	2911	34088	2015
INTERLINE BRANDS, INC./DE-15	5070	1292900	2015
ROLLINS INC-15	7340	84839	2015
STARWOOD PROPERTY TRUST, INC.-15	6798	1465128	2015
Starz-15	4841	1507934	2015
FERRO CORP-15	2851	35214	2015
MKS INSTRUMENTS INC-15	3823	1049502	2015
CLIFFS NATURAL RESOURCES INC.-15	1000	764065	2015
BROADSOFT, INC.-15	7372	1086909	2015
AMERICAN AIRLINES INC-15	4512	4515	2015
WCI Communities, Inc.-15	1531	1574532	2015
CONNECTICUT LIGHT & POWER CO-15	4911	23426	2015
SELECT MEDICAL HOLDINGS CORP-15	8060	1320414	2015
CARRIZO OIL & GAS INC-15	1311	1040593	2015
UNIVERSAL FOREST PRODUCTS INC-15	2421	912767	2015
Dorman Products, Inc.-15	3714	868780	2015
WESTAR ENERGY INC /KS-15	4931	54507	2015
KANSAS CITY POWER & LIGHT CO-15	4911	54476	2015
FARO TECHNOLOGIES INC-15	3829	917491	2015
BLACKBAUD INC-15	7372	1280058	2015
MATTEL INC /DE/-15	3942	63276	2015
SM Energy Co-15	1311	893538	2015
SOUPMAN, INC.-15	5960	1475273	2015
POTASH CORP OF SASKATCHEWAN INC-15	2870	855931	2015
WILLIAMS PARTNERS L.P.-15	4922	1483096	2015
VALMONT INDUSTRIES INC-15	3440	102729	2015
MARKWEST ENERGY PARTNERS L P-15	1311	1166036	2015
PACCAR FINANCIAL CORP-15	6153	731288	2015
FLUIDIGM CORP-15	3826	1162194	2015
CLEARSIGN COMBUSTION CORP-15	3823	1434524	2015
CIGNA CORP-15	6324	701221	2015
DUN & BRADSTREET CORP/NW-15	7320	1115222	2015
MADISON GAS & ELECTRIC CO-15	4931	61339	2015
SYNAGEVA BIOPHARMA CORP-15	2836	911326	2015
Western Gas Partners LP-15	4922	1414475	2015
SUSQUEHANNA BANCSHARES INC-15	6021	700863	2015
Ridgewood Energy U Fund LLC-15	1382	1377178	2015
TESLA MOTORS INC-15	3711	1318605	2015
ACI WORLDWIDE, INC.-15	7372	935036	2015
PEGASYSTEMS INC-15	7374	1013857	2015
ORMAT TECHNOLOGIES, INC.-15	4911	1296445	2015
STANCORP FINANCIAL GROUP INC-15	6321	1079577	2015
Iridium Communications Inc.-15	3669	1418819	2015
Primerica, Inc.-15	6311	1475922	2015
MICROSTRATEGY INC-15	7372	1050446	2015
WAGEWORKS, INC.-15	7389	1158863	2015
Fortress Investment Group LLC-15	6282	1380393	2015
SELECTIVE INSURANCE GROUP INC-15	6331	230557	2015
BJs RESTAURANTS INC-15	5812	1013488	2015
AMERICAN PUBLIC EDUCATION INC-15	8200	1201792	2015
Western Gas Equity Partners, LP-15	4922	1423902	2015
LAMAR MEDIA CORP/DE-15	6798	899045	2015
Ridgewood Energy O Fund LLC-15	1382	1315061	2015
MCGRATH RENTCORP-15	7359	752714	2015
CEMPRA, INC.-15	2834	1461993	2015
TETRALOGIC PHARMACEUTICALS CORP-15	2834	1361248	2015
Memorial Production Partners LP-15	1311	1521847	2015
ST JUDE MEDICAL INC-15	3845	203077	2015
PACCAR INC-15	3711	75362	2015
Clearwater Paper Corp-15	2631	1441236	2015
MOLINA HEALTHCARE INC-15	6324	1179929	2015
STONE ENERGY CORP-15	1311	904080	2015
NuStar GP Holdings, LLC-15	4610	1223786	2015
MAXIMA GROUP INC.-15	7200	1596448	2015
CARBO CERAMICS INC-15	3290	1009672	2015
Tronox Ltd-15	2810	1530804	2015
WATTS WATER TECHNOLOGIES INC-15	3490	795403	2015
